district,year_month,incident_count,heinous_ratio,night_incident_ratio,undetected_ratio,month_num,next_month_incidents,predicted_next_month_risk,risk_score_0_100
Kodagu,2025-10,2,0.5,0.5,0.0,10,6.0,3.947890415701957,10.8
Kodagu,2025-11,6,0.0,0.16666666666666666,0.16666666666666666,11,4.0,3.804192669783213,9.6
Kodagu,2025-12,4,0.0,0.5,0.25,12,3.0,3.8781743914040665,10.2
Kodagu,2026-01,3,0.3333333333333333,1.0,0.3333333333333333,1,3.0,3.262627992823929,5.0
Kodagu,2026-02,3,0.0,0.3333333333333333,0.0,2,3.0,3.2896944287176124,5.2
Kodagu,2026-03,3,0.6666666666666666,0.6666666666666666,0.0,3,3.0,3.4824263699394913,6.8
Kodagu,2026-04,3,0.6666666666666666,0.0,0.0,4,1.0,3.4680248989537534,6.7
Kodagu,2026-05,1,0.0,1.0,0.0,5,,3.349207771562196,5.7
Kolar,2022-01,4,0.25,0.25,0.0,1,5.0,3.1787495134973436,4.3
Kolar,2022-02,5,0.6,0.4,0.0,2,1.0,3.8870812434661106,10.3
Kolar,2022-03,1,1.0,1.0,0.0,3,5.0,3.6044202897645117,7.9
Kolar,2022-04,5,0.2,0.2,0.2,4,2.0,3.372919255252965,5.9
Kolar,2022-05,2,0.0,0.0,0.5,5,4.0,3.281836367849688,5.1
Kolar,2022-06,4,0.25,0.5,0.0,6,4.0,3.4887351145198244,6.9
Kolar,2022-07,4,0.0,0.5,0.0,7,3.0,3.541856755247565,7.3
Kolar,2022-08,3,0.3333333333333333,0.6666666666666666,0.0,8,3.0,3.4358982420417084,6.4
Kolar,2022-09,3,0.3333333333333333,0.0,0.0,9,3.0,3.413432619528262,6.3
Kolar,2022-10,3,0.3333333333333333,0.3333333333333333,0.0,10,5.0,3.6023169157058645,7.8
Kolar,2022-11,5,0.2,0.2,0.0,11,4.0,3.747548718522657,9.1
Kolar,2022-12,4,0.0,0.5,0.5,12,4.0,3.8126681516128507,9.6
Kolar,2023-01,4,0.75,0.75,0.25,1,4.0,3.6570780014605533,8.3
Kolar,2023-02,4,0.0,0.25,0.0,2,4.0,3.2590189481228866,4.9
Kolar,2023-03,4,0.25,0.5,0.25,3,1.0,3.208644163522858,4.5
Kolar,2023-04,1,0.0,0.0,0.0,4,2.0,3.321438491232526,5.5
Kolar,2023-05,2,1.0,0.5,0.0,5,7.0,3.9209831464118667,10.5
Kolar,2023-06,7,0.2857142857142857,0.2857142857142857,0.14285714285714285,6,2.0,4.344564306817539,14.1
Kolar,2023-07,2,0.0,0.5,0.0,7,4.0,3.6374047726768124,8.1
Kolar,2023-08,4,0.25,0.5,0.0,8,7.0,3.501303058103911,7.0
Kolar,2023-09,7,0.2857142857142857,0.2857142857142857,0.0,9,7.0,4.129812248173166,12.3
Kolar,2023-10,7,0.2857142857142857,0.0,0.0,10,4.0,4.442688257361507,15.0
Kolar,2023-11,4,0.25,0.5,0.25,11,4.0,3.631212168157882,8.1
Kolar,2023-12,4,0.0,0.5,0.0,12,4.0,3.9416062323152175,10.7
Kolar,2024-01,4,0.0,0.25,0.0,1,1.0,3.1924379366045628,4.4
Kolar,2024-02,1,0.0,0.0,1.0,2,5.0,4.077067076460831,11.9
Kolar,2024-03,5,0.0,0.0,0.0,3,1.0,3.262277232939837,5.0
Kolar,2024-04,1,0.0,1.0,0.0,4,2.0,3.3561611536237472,5.8
Kolar,2024-05,2,0.5,0.5,1.0,5,2.0,3.809678641062027,9.6
Kolar,2024-06,2,0.5,0.5,0.0,6,7.0,3.719391706250606,8.8
Kolar,2024-07,7,0.14285714285714285,0.8571428571428571,0.14285714285714285,7,4.0,4.415260799751452,14.7
Kolar,2024-08,4,0.25,0.5,0.75,8,5.0,4.365453412779005,14.3
Kolar,2024-09,5,0.4,0.0,0.2,9,5.0,3.6076380669176418,7.9
Kolar,2024-10,5,0.2,0.2,0.0,10,1.0,3.684167855148944,8.5
Kolar,2024-11,1,1.0,1.0,0.0,11,7.0,3.65042628414443,8.3
Kolar,2024-12,7,0.42857142857142855,1.0,0.14285714285714285,12,5.0,4.568708384959081,16.0
Kolar,2025-01,5,0.8,0.4,0.2,1,2.0,3.7011802733773345,8.7
Kolar,2025-02,2,0.5,1.0,0.5,2,1.0,2.9989369954406566,2.7
Kolar,2025-03,1,0.0,1.0,0.0,3,2.0,3.3188713046967724,5.5
Kolar,2025-04,2,0.0,0.0,0.5,4,4.0,3.2346438063538687,4.7
Kolar,2025-06,4,0.0,0.5,0.0,6,6.0,3.4995266576427038,7.0
Kolar,2025-07,6,0.3333333333333333,0.5,0.0,7,7.0,3.8624935800579667,10.0
Kolar,2025-08,7,0.14285714285714285,0.42857142857142855,0.0,8,6.0,3.977566164039237,11.0
Kolar,2025-11,6,0.0,0.5,0.0,11,2.0,3.7647149959047885,9.2
Kolar,2025-12,2,1.0,0.5,0.0,12,1.0,3.467952346277724,6.7
Kolar,2026-01,1,1.0,0.0,1.0,1,2.0,3.771034559895773,9.3
Kolar,2026-02,2,0.5,0.0,0.0,2,1.0,3.493346758063163,6.9
Kolar,2026-03,1,0.0,0.0,0.0,3,1.0,3.278427858875114,5.1
Kolar,2026-04,1,0.0,0.0,0.0,4,1.0,3.321438491232526,5.5
Kolar,2026-05,1,0.0,1.0,1.0,5,,3.9867074806407596,11.1
Koppal,2022-01,2,0.0,1.0,0.0,1,1.0,3.16966733868765,4.2
Koppal,2022-02,1,1.0,0.0,0.0,2,6.0,3.6807105506339304,8.5
Koppal,2022-03,6,0.16666666666666666,0.5,0.0,3,4.0,3.349101708274664,5.7
Koppal,2022-04,4,0.5,0.5,0.25,4,2.0,3.444727091857294,6.5
Koppal,2022-05,2,0.5,0.0,0.0,5,4.0,3.6159191077658237,8.0
Koppal,2022-06,4,0.25,0.5,0.25,6,3.0,3.4770857045033976,6.8
Koppal,2022-07,3,0.0,1.0,0.0,7,4.0,3.5120725335641527,7.1
Koppal,2022-08,4,0.5,0.25,0.25,8,3.0,3.5046512376532717,7.0
Koppal,2022-09,3,0.3333333333333333,0.3333333333333333,0.0,9,5.0,3.3954675857281176,6.1
Koppal,2022-10,5,0.0,0.4,0.2,10,3.0,3.805456876767484,9.6
Koppal,2022-11,3,0.3333333333333333,0.0,0.0,11,3.0,3.689404561476394,8.6
Koppal,2022-12,3,0.0,0.0,0.0,12,3.0,3.9219762008521974,10.6
Koppal,2023-01,3,0.0,0.0,0.3333333333333333,1,2.0,3.2666761291552193,5.0
Koppal,2023-02,2,0.5,0.0,0.0,2,4.0,3.493346758063163,6.9
Koppal,2023-03,4,1.0,0.25,0.0,3,7.0,3.6955041095201255,8.6
Koppal,2023-04,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,4,3.0,3.610017825801979,7.9
Koppal,2023-06,3,0.3333333333333333,0.0,0.0,6,3.0,3.5431388684189016,7.3
Koppal,2023-07,3,0.0,0.3333333333333333,0.3333333333333333,7,3.0,3.6223243270411802,8.0
Koppal,2023-08,3,0.3333333333333333,0.0,0.0,8,4.0,3.5446117396421433,7.4
Koppal,2023-09,4,0.5,0.5,0.25,9,3.0,3.413640531408248,6.3
Koppal,2023-10,3,0.6666666666666666,0.6666666666666666,0.0,10,5.0,3.507317740501719,7.0
Koppal,2023-11,5,0.2,0.0,0.2,11,6.0,3.841464037284855,9.9
Koppal,2023-12,6,0.16666666666666666,0.8333333333333334,0.16666666666666666,12,3.0,3.954234246460783,10.8
Koppal,2024-01,3,0.0,0.6666666666666666,0.3333333333333333,1,3.0,3.1835001910764316,4.3
Koppal,2024-02,3,0.0,0.6666666666666666,0.3333333333333333,2,3.0,3.2605039732907506,5.0
Koppal,2024-03,3,0.6666666666666666,0.3333333333333333,0.6666666666666666,3,5.0,3.670507377946289,8.4
Koppal,2024-04,5,0.0,0.0,0.2,4,3.0,3.3436708592019717,5.7
Koppal,2024-05,3,0.0,0.0,0.0,5,1.0,3.332384927301774,5.6
Koppal,2024-06,1,0.0,1.0,0.0,6,5.0,3.5730924044956014,7.6
Koppal,2024-07,5,0.2,0.4,0.4,7,5.0,3.732442228647252,8.9
Koppal,2024-08,5,0.0,0.6,0.0,8,1.0,3.6479701181474513,8.2
Koppal,2024-09,1,0.0,0.0,0.0,9,2.0,3.4985060707623292,7.0
Koppal,2024-10,2,1.0,1.0,0.5,10,5.0,3.5104161178509194,7.1
Koppal,2024-11,5,0.2,0.6,0.0,11,5.0,3.9158829478639476,10.5
Koppal,2024-12,5,0.6,0.4,0.2,12,5.0,3.5473072809975825,7.4
Koppal,2025-01,5,0.4,0.0,0.0,1,2.0,3.561614344740335,7.5
Koppal,2025-02,2,0.5,0.5,0.0,2,1.0,3.4435599720703958,6.5
Koppal,2025-03,1,1.0,1.0,0.0,3,3.0,3.6044202897645117,7.9
Koppal,2025-04,3,0.0,0.3333333333333333,0.0,4,2.0,3.312815753841475,5.4
Koppal,2025-05,2,0.0,0.5,0.0,5,3.0,3.2848051185630793,5.2
Koppal,2025-06,3,0.3333333333333333,0.6666666666666666,0.0,6,6.0,3.4454748846551593,6.5
Koppal,2025-07,6,0.0,0.5,0.16666666666666666,7,2.0,3.616527742162847,8.0
Koppal,2025-08,2,0.0,1.0,0.0,8,7.0,3.603934211892133,7.9
Koppal,2025-09,7,0.2857142857142857,0.2857142857142857,0.14285714285714285,9,8.0,4.1045973636754205,12.1
Koppal,2025-10,8,0.375,0.5,0.0,10,7.0,4.9953676727810565,19.6
Koppal,2025-11,7,0.2857142857142857,0.42857142857142855,0.0,11,4.0,4.106742398569577,12.1
Koppal,2025-12,4,0.25,0.5,0.0,12,7.0,3.7984299760578697,9.5
Koppal,2026-01,7,0.2857142857142857,0.42857142857142855,0.14285714285714285,1,4.0,3.7955979633164,9.5
Koppal,2026-02,4,0.25,0.5,0.25,2,4.0,3.1971362441990725,4.4
Koppal,2026-03,4,0.25,0.75,0.5,3,1.0,3.0375223091702264,3.1
Koppal,2026-04,1,0.0,0.0,0.0,4,5.0,3.321438491232526,5.5
Koppal,2026-05,5,0.0,1.0,0.0,5,,3.3399030664309475,5.6
Mandya,2022-01,3,0.3333333333333333,0.3333333333333333,0.0,1,5.0,3.4461638227267866,6.5
Mandya,2022-02,5,0.2,0.6,0.0,2,6.0,3.5106665720966714,7.1
Mandya,2022-03,6,0.16666666666666666,0.5,0.0,3,1.0,3.349101708274664,5.7
Mandya,2022-04,1,0.0,0.0,0.0,4,3.0,3.321438491232526,5.5
Mandya,2022-05,3,0.0,0.3333333333333333,0.0,5,9.0,3.3361274464632205,5.6
Mandya,2022-06,9,0.2222222222222222,0.4444444444444444,0.0,6,4.0,4.669295206531186,16.9
Mandya,2022-07,4,0.0,0.75,0.25,7,3.0,3.582897307755719,7.7
Mandya,2022-08,3,0.0,0.3333333333333333,0.0,8,1.0,3.531886567662286,7.3
Mandya,2022-09,1,1.0,0.0,0.0,9,2.0,3.3397304226576585,5.6
Mandya,2022-10,2,0.5,0.0,0.0,10,2.0,4.010790879497186,11.3
Mandya,2022-11,2,0.5,0.0,0.0,11,7.0,4.057030174935845,11.7
Mandya,2022-12,7,0.42857142857142855,0.5714285714285714,0.14285714285714285,12,4.0,4.27962303682906,13.6
Mandya,2023-01,4,0.0,0.5,0.0,1,2.0,3.117684662163343,3.8
Mandya,2023-03,2,0.0,0.5,0.0,3,3.0,3.2028218252439147,4.5
Mandya,2023-04,3,0.3333333333333333,0.6666666666666666,0.0,4,6.0,3.49339697115435,6.9
Mandya,2023-05,6,0.3333333333333333,0.6666666666666666,0.0,5,5.0,3.828378510351815,9.8
Mandya,2023-06,5,0.0,0.2,0.0,6,1.0,3.5206247780764177,7.2
Mandya,2023-07,1,1.0,1.0,1.0,7,6.0,4.173277908039448,12.7
Mandya,2023-08,6,0.5,0.3333333333333333,0.16666666666666666,8,7.0,3.650127710200655,8.3
Mandya,2023-09,7,0.14285714285714285,0.42857142857142855,0.0,9,1.0,3.8805591280624,10.2
Mandya,2023-10,1,0.0,0.0,0.0,10,1.0,3.9263195295158853,10.6
Mandya,2023-11,1,1.0,0.0,0.0,11,2.0,3.449722049829071,6.6
Mandya,2023-12,2,0.0,0.0,0.0,12,1.0,3.989039946171634,11.1
Mandya,2024-01,1,0.0,0.0,0.0,1,4.0,3.2595511582007437,5.0
Mandya,2024-02,4,0.25,0.5,0.0,2,3.0,3.2251165027059883,4.7
Mandya,2024-03,3,0.0,0.3333333333333333,0.3333333333333333,3,6.0,3.315814812912778,5.4
Mandya,2024-04,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,2.0,3.6657159545354796,8.4
Mandya,2024-05,2,0.0,0.0,0.5,5,3.0,3.281836367849688,5.1
Mandya,2024-06,3,0.0,0.6666666666666666,0.3333333333333333,6,5.0,3.4099576092184534,6.2
Mandya,2024-07,5,0.2,0.2,0.0,7,1.0,3.5555657787344277,7.5
Mandya,2024-08,1,1.0,0.0,0.0,8,5.0,3.8783786028964133,10.2
Mandya,2024-09,5,0.0,0.4,0.0,9,3.0,3.5946966324311904,7.8
Mandya,2024-10,3,0.3333333333333333,0.6666666666666666,0.0,10,4.0,3.5973406326303534,7.8
Mandya,2024-11,4,0.0,0.25,0.0,11,7.0,3.8680672348787617,10.1
Mandya,2024-12,7,0.14285714285714285,0.42857142857142855,0.0,12,3.0,3.885239078880908,10.2
Mandya,2025-01,3,0.3333333333333333,1.0,0.0,1,2.0,3.385764171133478,6.0
Mandya,2025-02,2,0.0,0.5,0.0,2,2.0,3.2054387986999524,4.5
Mandya,2025-03,2,0.5,0.0,0.0,3,8.0,3.4773622937392528,6.8
Mandya,2025-04,8,0.375,0.125,0.125,4,6.0,5.695780105490279,25.5
Mandya,2025-05,6,0.5,0.8333333333333334,0.3333333333333333,5,3.0,3.613929151037542,7.9
Mandya,2025-06,3,0.3333333333333333,1.0,0.3333333333333333,6,3.0,3.524022419263764,7.2
Mandya,2025-07,3,0.6666666666666666,0.3333333333333333,0.0,7,2.0,3.5321009880426777,7.3
Mandya,2025-09,2,0.0,0.0,0.0,9,3.0,3.468675807029075,6.7
Mandya,2025-10,3,0.0,0.6666666666666666,0.0,10,3.0,3.723441375253815,8.9
Mandya,2025-11,3,0.3333333333333333,0.3333333333333333,0.0,11,3.0,3.623096585173867,8.0
Mandya,2025-12,3,0.3333333333333333,0.0,0.0,12,4.0,3.7068350767625566,8.7
Mandya,2026-01,4,0.5,0.25,0.0,1,2.0,3.4306216556256324,6.4
Mandya,2026-02,2,0.5,1.0,0.0,2,6.0,3.505879529542064,7.0
Mandya,2026-03,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,3,1.0,3.2457787216920866,4.8
Mandya,2026-04,1,0.0,1.0,0.0,4,4.0,3.3561611536237472,5.8
Mandya,2026-05,4,0.75,0.0,0.25,5,,3.9512239849372754,10.8
Mangaluru (D.K.),2022-01,4,0.0,0.5,0.0,1,2.0,3.117684662163343,3.8
Mangaluru (D.K.),2022-02,2,0.0,1.0,0.0,2,5.0,3.285059596523663,5.2
Mangaluru (D.K.),2022-03,5,0.4,0.2,0.0,3,2.0,3.530777197686914,7.2
Mangaluru (D.K.),2022-04,2,0.5,0.0,0.5,4,2.0,3.118993586181509,3.8
Mangaluru (D.K.),2022-05,2,0.0,0.0,0.0,5,2.0,3.3448027508683147,5.7
Mangaluru (D.K.),2022-06,2,0.5,0.5,0.5,6,8.0,3.753943930083622,9.1
Mangaluru (D.K.),2022-07,8,0.125,0.25,0.0,7,5.0,4.210918349171689,13.0
Mangaluru (D.K.),2022-08,5,0.4,0.6,0.0,8,6.0,3.82459928320372,9.7
Mangaluru (D.K.),2022-09,6,0.5,0.6666666666666666,0.0,9,2.0,3.593719561050746,7.8
Mangaluru (D.K.),2022-10,2,0.5,0.5,0.0,10,7.0,3.947890415701957,10.8
Mangaluru (D.K.),2022-11,7,0.14285714285714285,0.5714285714285714,0.14285714285714285,11,2.0,3.892004637322918,10.3
Mangaluru (D.K.),2022-12,2,0.0,1.0,0.0,12,6.0,4.153192028398201,12.5
Mangaluru (D.K.),2023-01,6,0.16666666666666666,0.0,0.0,1,4.0,3.2994524685556486,5.3
Mangaluru (D.K.),2023-02,4,0.0,0.25,0.0,2,6.0,3.2590189481228866,4.9
Mangaluru (D.K.),2023-03,6,0.16666666666666666,0.5,0.16666666666666666,3,5.0,3.3354809482802734,5.6
Mangaluru (D.K.),2023-04,5,0.4,0.8,0.0,4,3.0,3.6861516542434067,8.6
Mangaluru (D.K.),2023-05,3,0.3333333333333333,0.6666666666666666,0.0,5,5.0,3.531937893836257,7.3
Mangaluru (D.K.),2023-06,5,0.4,0.6,0.2,6,3.0,3.8117040786661573,9.6
Mangaluru (D.K.),2023-07,3,0.6666666666666666,0.0,0.3333333333333333,7,3.0,3.663712351484817,8.4
Mangaluru (D.K.),2023-08,3,0.6666666666666666,0.0,0.0,8,3.0,3.578112374514366,7.6
Mangaluru (D.K.),2023-09,3,1.0,0.6666666666666666,0.0,9,1.0,3.0760336452439554,3.4
Mangaluru (D.K.),2023-10,1,0.0,0.0,0.0,10,1.0,3.9263195295158853,10.6
Mangaluru (D.K.),2023-11,1,0.0,1.0,0.0,11,6.0,4.074392231612981,11.8
Mangaluru (D.K.),2023-12,6,0.3333333333333333,0.8333333333333334,0.16666666666666666,12,3.0,3.980375008997569,11.0
Mangaluru (D.K.),2024-01,3,0.0,0.3333333333333333,0.0,1,5.0,3.251696209829922,4.9
Mangaluru (D.K.),2024-02,5,0.2,0.4,0.4,2,2.0,3.3659622673034773,5.9
Mangaluru (D.K.),2024-03,2,0.0,0.5,0.0,3,3.0,3.2028218252439147,4.5
Mangaluru (D.K.),2024-04,3,0.3333333333333333,0.6666666666666666,0.0,4,3.0,3.49339697115435,6.9
Mangaluru (D.K.),2024-05,3,0.0,0.0,0.0,5,1.0,3.332384927301774,5.6
Mangaluru (D.K.),2024-06,1,0.0,0.0,1.0,6,3.0,3.9815761094514426,11.1
Mangaluru (D.K.),2024-07,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,7,7.0,3.6830854881284423,8.5
Mangaluru (D.K.),2024-08,7,0.2857142857142857,0.7142857142857143,0.2857142857142857,8,3.0,3.861446983638407,10.0
Mangaluru (D.K.),2024-09,3,0.3333333333333333,1.0,0.0,9,3.0,3.4118546525253164,6.2
Mangaluru (D.K.),2024-10,3,1.0,0.3333333333333333,0.0,10,5.0,3.5275078831325293,7.2
Mangaluru (D.K.),2024-11,5,0.2,0.2,0.0,11,3.0,3.747548718522657,9.1
Mangaluru (D.K.),2024-12,3,0.6666666666666666,0.3333333333333333,0.0,12,4.0,3.3939754373980815,6.1
Mangaluru (D.K.),2025-01,4,0.25,0.75,0.0,1,1.0,3.2147623828548615,4.6
Mangaluru (D.K.),2025-02,1,0.0,0.0,0.0,2,3.0,3.301774262111772,5.3
Mangaluru (D.K.),2025-03,3,0.6666666666666666,0.0,0.3333333333333333,3,1.0,3.4774635654975525,6.8
Mangaluru (D.K.),2025-04,1,0.0,0.0,0.0,4,1.0,3.321438491232526,5.5
Mangaluru (D.K.),2025-05,1,0.0,1.0,0.0,5,2.0,3.349207771562196,5.7
Mangaluru (D.K.),2025-06,2,0.0,0.5,0.0,6,8.0,3.5652503185325632,7.5
Mangaluru (D.K.),2025-07,8,0.375,0.5,0.0,7,4.0,4.4781050851260344,15.3
Mangaluru (D.K.),2025-08,4,0.25,0.25,0.25,8,3.0,3.4289338615103997,6.4
Mangaluru (D.K.),2025-09,3,0.0,0.6666666666666666,0.0,9,2.0,3.2428098711044635,4.8
Mangaluru (D.K.),2025-10,2,0.0,0.5,0.0,10,5.0,3.9377904488577133,10.7
Mangaluru (D.K.),2025-11,5,0.4,0.2,0.0,11,2.0,3.7483066715572306,9.1
Mangaluru (D.K.),2025-12,2,0.5,0.5,0.0,12,5.0,3.9498012940652796,10.8
Mangaluru (D.K.),2026-01,5,0.2,0.2,0.0,1,2.0,3.348599224401176,5.7
Mangaluru (D.K.),2026-02,2,0.0,0.5,0.5,2,4.0,3.0713576098807773,3.4
Mangaluru (D.K.),2026-03,4,0.25,0.5,0.25,3,3.0,3.208644163522858,4.5
Mangaluru (D.K.),2026-04,3,0.6666666666666666,0.3333333333333333,0.0,4,3.0,3.4670920498543603,6.7
Mangaluru (D.K.),2026-05,3,0.0,0.6666666666666666,0.0,5,,3.2829151982794262,5.1
Mysuru,2022-01,6,0.0,1.0,0.0,1,1.0,3.107312822528026,3.7
Mysuru,2022-02,1,0.0,1.0,0.0,2,2.0,3.329114888840567,5.5
Mysuru,2022-03,2,0.0,0.0,0.5,3,1.0,3.1102070931356383,3.7
Mysuru,2022-04,1,0.0,1.0,0.0,4,4.0,3.3561611536237472,5.8
Mysuru,2022-05,4,0.0,0.5,0.0,5,5.0,3.273386836343168,5.1
Mysuru,2022-06,5,0.4,0.8,0.0,6,3.0,3.890386906523844,10.3
Mysuru,2022-07,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,7,4.0,3.5369797554778675,7.3
Mysuru,2022-08,4,0.25,0.75,0.0,8,6.0,3.521560343354271,7.2
Mysuru,2022-09,6,0.16666666666666666,0.0,0.16666666666666666,9,1.0,3.542489218703756,7.3
Mysuru,2022-10,1,0.0,0.0,0.0,10,8.0,3.9263195295158853,10.6
Mysuru,2022-11,8,0.5,0.25,0.125,11,4.0,4.379216360358565,14.4
Mysuru,2022-12,4,0.5,0.75,0.25,12,4.0,3.7214195870620723,8.9
Mysuru,2023-01,4,0.0,0.5,0.5,1,3.0,2.972335376325098,2.5
Mysuru,2023-02,3,0.0,0.0,0.0,2,5.0,3.2805846283105136,5.1
Mysuru,2023-03,5,0.8,0.0,0.0,3,1.0,3.5819640138348414,7.7
Mysuru,2023-04,1,0.0,0.0,0.0,4,4.0,3.321438491232526,5.5
Mysuru,2023-05,4,0.25,0.5,0.0,5,4.0,3.317189691385504,5.4
Mysuru,2023-06,4,0.25,0.25,0.25,6,5.0,3.416924105868838,6.3
Mysuru,2023-07,5,0.0,0.0,0.2,7,4.0,3.6441405856845472,8.2
Mysuru,2023-08,4,0.0,0.25,0.0,8,4.0,3.5232094271694363,7.2
Mysuru,2023-09,4,0.5,0.25,0.25,9,2.0,3.328239254364219,5.5
Mysuru,2023-10,2,0.0,0.5,0.0,10,5.0,3.9377904488577133,10.7
Mysuru,2023-11,5,0.0,0.4,0.0,11,6.0,3.924758223197222,10.6
Mysuru,2023-12,6,0.5,0.3333333333333333,0.0,12,8.0,3.9994473163159103,11.2
Mysuru,2024-01,8,0.5,0.375,0.0,1,2.0,3.695287064329907,8.6
Mysuru,2024-02,2,0.0,0.5,0.0,2,5.0,3.2054387986999524,4.5
Mysuru,2024-03,5,0.4,0.0,0.0,3,4.0,3.497257806540672,7.0
Mysuru,2024-04,4,0.25,0.25,0.25,4,3.0,3.264843061521339,5.0
Mysuru,2024-06,3,0.3333333333333333,0.3333333333333333,0.0,6,3.0,3.533546136277021,7.3
Mysuru,2024-08,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,8,2.0,3.5166912913402917,7.1
Mysuru,2024-09,2,0.0,0.5,0.5,9,2.0,3.4256692081268842,6.4
Mysuru,2024-10,2,0.0,0.0,0.0,10,4.0,3.9543864299875704,10.8
Mysuru,2024-11,4,0.5,0.25,0.25,11,4.0,3.5808431795232893,7.7
Mysuru,2024-12,4,0.25,0.75,0.0,12,2.0,3.9370505268312623,10.7
Mysuru,2025-01,2,0.0,0.5,0.0,1,1.0,3.1134280915131796,3.7
Mysuru,2025-02,1,0.0,0.0,0.0,2,3.0,3.301774262111772,5.3
Mysuru,2025-03,3,0.3333333333333333,0.6666666666666666,0.3333333333333333,3,3.0,3.387541972929699,6.0
Mysuru,2025-04,3,0.0,0.6666666666666666,0.0,4,5.0,3.2950752124144604,5.3
Mysuru,2025-05,5,0.2,0.4,0.0,5,2.0,3.3984333706212992,6.1
Mysuru,2025-06,2,0.5,0.0,0.0,6,4.0,3.7017540812388976,8.7
Mysuru,2025-07,4,0.5,0.75,0.25,7,7.0,3.693742062302448,8.6
Mysuru,2025-08,7,0.42857142857142855,0.2857142857142857,0.14285714285714285,8,2.0,4.051439246738628,11.6
Mysuru,2025-09,2,0.5,0.0,0.0,9,5.0,3.506662609753804,7.0
Mysuru,2025-10,5,0.0,0.0,0.2,10,4.0,3.849866614773009,9.9
Mysuru,2025-11,4,0.25,0.5,0.0,11,4.0,3.7694938706137755,9.3
Mysuru,2025-12,4,0.5,0.75,0.25,12,3.0,3.7214195870620723,8.9
Mysuru,2026-01,3,0.0,0.6666666666666666,0.0,1,3.0,3.2077066188740155,4.5
Mysuru,2026-02,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,2,3.0,3.5095899349263653,7.1
Mysuru,2026-03,3,0.0,0.3333333333333333,0.3333333333333333,3,2.0,3.315814812912778,5.4
Mysuru,2026-04,2,1.0,1.0,0.0,4,5.0,3.652541219515752,8.3
Mysuru,2026-05,5,0.0,0.2,0.2,5,,3.3927402141503067,6.1
Raichur,2022-01,1,1.0,0.0,1.0,1,5.0,3.771034559895773,9.3
Raichur,2022-02,5,0.0,0.4,0.0,2,1.0,3.3230362535738607,5.5
Raichur,2022-03,1,1.0,0.0,0.0,3,4.0,3.629303902845203,8.1
Raichur,2022-04,4,0.0,0.25,0.0,4,1.0,3.2777609496688496,5.1
Raichur,2022-05,1,0.0,0.0,0.0,5,4.0,3.360955690625911,5.8
Raichur,2022-07,4,0.0,0.25,0.0,7,9.0,3.5296631987118037,7.2
Raichur,2022-08,9,0.2222222222222222,0.5555555555555556,0.3333333333333333,8,4.0,5.71239443367902,25.7
Raichur,2022-09,4,0.0,0.5,0.0,9,4.0,3.412745439674089,6.2
Raichur,2022-10,4,0.25,0.5,0.0,10,4.0,3.7294952965252204,8.9
Raichur,2022-11,4,0.25,0.0,0.0,11,5.0,3.77455512955707,9.3
Raichur,2022-12,5,0.0,0.6,0.2,12,5.0,3.998207817064787,11.2
Raichur,2023-01,5,0.0,0.0,0.0,1,3.0,3.3015667299616123,5.3
Raichur,2023-03,3,0.3333333333333333,0.3333333333333333,0.0,3,3.0,3.430765598942253,6.4
Raichur,2023-04,3,0.0,0.3333333333333333,0.0,4,5.0,3.312815753841475,5.4
Raichur,2023-05,5,0.2,0.4,0.0,5,5.0,3.3984333706212992,6.1
Raichur,2023-06,5,0.2,0.6,0.2,6,1.0,3.6561415104219708,8.3
Raichur,2023-07,1,1.0,1.0,0.0,7,3.0,4.051768920370622,11.6
Raichur,2023-08,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,8,6.0,3.5166912913402917,7.1
Raichur,2023-09,6,0.3333333333333333,0.3333333333333333,0.16666666666666666,9,7.0,3.672634337901941,8.4
Raichur,2023-10,7,0.14285714285714285,0.14285714285714285,0.0,10,8.0,4.6497485285152145,16.7
Raichur,2023-11,8,0.25,0.625,0.0,11,6.0,3.9972075536089284,11.2
Raichur,2023-12,6,0.3333333333333333,0.5,0.0,12,2.0,3.913827342254937,10.5
Raichur,2024-01,2,0.5,0.5,0.0,1,6.0,3.359669506431637,5.8
Raichur,2024-02,6,0.6666666666666666,0.6666666666666666,0.0,2,3.0,3.844979594729608,9.9
Raichur,2024-03,3,0.0,0.3333333333333333,0.0,3,6.0,3.281347771874473,5.1
Raichur,2024-04,6,0.5,0.5,0.0,4,4.0,3.701014722987275,8.7
Raichur,2024-05,4,0.25,0.0,0.0,5,8.0,3.354356451237558,5.8
Raichur,2024-06,8,0.125,0.75,0.125,6,3.0,3.609946459577995,7.9
Raichur,2024-07,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,7,3.0,3.5424630914639437,7.3
Raichur,2024-08,3,0.3333333333333333,0.3333333333333333,0.0,8,4.0,3.5249410212244725,7.2
Raichur,2024-09,4,0.5,0.75,0.25,9,3.0,3.363359305660093,5.8
